base_price,competitor_price,inventory,inventory_ratio,day_of_week,is_weekend,month,is_holiday,demand_rolling_7d,demand_rolling_30d,demand_momentum,is_low_stock,is_critical_stock,price_gap,price_gap_pct,is_cheaper,is_overpriced,competitor_price_trend,competitor_trending_up,hour,quarter,is_peak_hour,is_month_end,price_elasticity,category_Books,category_Clothing,category_Electronics,category_Furniture,category_Groceries,season_autumn,season_spring,season_summer,season_winter,stock_tier_critical,stock_tier_low,stock_tier_medium,stock_tier_high,demand
843.78,864.92,86,0.172,2,0,6,0,82.57,90.48,-7.91,1,0,-21.14,-2.44,1,0,2697.16,0,18,2,1,0,-0.6924,0,1,0,0,0,0,0,1,0,0,1,0,0,99
3816.99,3931.28,348,0.696,4,0,6,0,82.43,90.81,-8.38,0,0,-114.29,-2.91,1,0,2657.98,1,18,2,1,0,-0.1118,0,0,0,0,1,0,0,1,0,0,0,0,1,60
1723.31,1607.94,436,0.872,5,1,7,0,78.0,89.67,-11.67,0,0,115.37,7.18,0,0,3072.2,0,9,3,0,0,-1.5193,0,0,0,1,0,0,0,1,0,0,0,0,1,110
673.59,711.26,381,0.762,0,0,7,0,82.29,90.39,-8.1,0,0,-37.67,-5.3,1,0,2826.78,0,11,3,1,0,0.3134,0,0,0,1,0,0,0,1,0,0,0,0,1,89
3924.54,4254.58,151,0.302,2,0,7,0,83.57,90.34,-6.77,0,0,-330.04,-7.76,1,0,2429.04,1,1,3,0,0,-0.0303,0,0,0,0,1,0,0,1,0,0,0,1,0,76
4256.52,4600.04,392,0.784,0,0,7,0,84.0,89.87,-5.87,0,0,-343.52,-7.47,1,0,2471.2,1,20,3,1,0,-2.9554,0,0,0,0,1,0,0,1,0,0,0,0,1,57
3168.76,3113.83,249,0.498,3,0,7,0,79.57,89.1,-9.53,0,0,54.93,1.76,0,0,2643.52,1,14,3,0,0,-2.4028,0,0,0,0,1,0,0,1,0,0,0,1,0,92
3699.48,3488.75,84,0.168,1,0,7,0,83.29,90.03,-6.74,1,0,210.73,6.04,0,0,2726.26,1,4,3,0,0,-1.1682,1,0,0,0,0,0,0,1,0,0,1,0,0,74
2034.42,2176.07,250,0.5,6,1,7,0,79.71,88.63,-8.92,0,0,-141.65,-6.51,1,0,3101.1,0,14,3,0,1,-0.7806,1,0,0,0,0,0,0,1,0,0,0,1,0,100
4480.97,4623.26,480,0.96,1,0,8,1,85.43,87.93,-2.5,0,0,-142.29,-3.08,1,0,2850.35,1,18,3,1,0,-0.3326,0,1,0,0,0,0,0,1,0,0,0,0,1,60
1246.48,1142.4,157,0.314,1,0,8,0,78.29,87.0,-8.71,0,0,104.08,9.11,0,0,3281.11,0,13,3,1,0,-0.6696,0,0,0,1,0,0,0,1,0,0,0,1,0,89
3733.2,3026.97,128,0.256,3,0,8,0,78.29,86.83,-8.54,0,0,706.23,23.33,0,1,3342.7,0,0,3,0,0,-0.0845,1,0,0,0,0,0,0,1,0,0,0,1,0,74
3560.85,2997.4,52,0.104,3,0,9,0,78.0,86.8,-8.8,1,0,563.45,18.8,0,0,3167.33,0,13,3,1,0,-0.5854,0,1,0,0,0,1,0,0,0,0,1,0,0,76
623.55,578.68,221,0.442,6,1,9,0,80.71,86.73,-6.02,0,0,44.87,7.75,0,0,2938.38,0,9,3,0,0,-0.7019,0,0,1,0,0,1,0,0,0,0,0,1,0,120
4857.91,5598.02,370,0.74,6,1,9,0,84.71,87.9,-3.19,0,0,-740.11,-13.22,1,0,2576.22,1,6,3,0,0,-0.0552,0,1,0,0,0,1,0,0,0,0,0,0,1,75
4739.33,4527.54,475,0.95,1,0,9,0,84.86,86.2,-1.34,0,0,211.79,4.68,0,0,2877.54,1,13,3,1,0,10.0,0,0,0,1,0,1,0,0,0,0,0,0,1,54
144.21,134.71,278,0.556,4,0,9,0,78.29,84.43,-6.14,0,0,9.5,7.05,0,0,3213.47,0,16,3,0,1,-0.9741,0,0,1,0,0,1,0,0,0,0,0,0,1,105
3825.4,4299.98,36,0.072,0,0,10,0,84.71,84.43,0.28,1,1,-474.58,-11.04,1,0,2572.25,1,2,4,0,0,-0.0097,0,0,0,1,0,1,0,0,0,1,0,0,0,79
215.05,247.86,204,0.408,0,0,10,0,83.29,84.03,-0.74,0,0,-32.81,-13.24,1,0,3023.33,0,3,4,0,0,-0.5767,0,0,0,1,0,1,0,0,0,0,0,1,0,122
2530.3,2820.64,151,0.302,0,0,10,0,90.14,84.47,5.67,0,0,-290.34,-10.29,1,0,2626.31,1,8,4,0,0,-0.0084,0,0,0,1,0,1,0,0,0,0,0,1,0,111
2939.3,3119.32,274,0.548,3,0,10,0,95.14,85.93,9.21,0,0,-180.02,-5.77,1,0,2601.06,1,22,4,0,0,-1.2262,1,0,0,0,0,1,0,0,0,0,0,0,1,89
329.73,362.83,72,0.144,4,0,10,0,90.71,86.0,4.71,1,0,-33.1,-9.12,1,0,2964.01,0,1,4,0,0,-0.2025,0,0,1,0,0,1,0,0,0,0,1,0,0,105
1445.91,1587.98,155,0.31,0,0,11,0,95.0,85.73,9.27,0,0,-142.07,-8.95,1,0,2216.13,0,14,4,0,0,-0.0281,0,0,0,1,0,1,0,0,0,0,0,1,0,95
582.12,493.54,266,0.532,0,0,12,0,100.86,86.3,14.56,0,0,88.58,17.95,0,0,1796.19,0,19,4,1,0,0.141,0,0,0,1,0,0,0,0,1,0,0,0,1,87
4425.03,3701.0,435,0.87,3,0,12,0,98.29,85.87,12.42,0,0,724.03,19.56,0,0,1847.45,1,20,4,1,0,-0.0261,0,0,0,1,0,0,0,0,1,0,0,0,1,72
1297.63,1253.56,120,0.24,0,0,12,0,97.29,85.23,12.06,1,0,44.07,3.52,0,0,1761.88,0,9,4,0,0,-0.3537,1,0,0,0,0,0,0,0,1,0,1,0,0,90
4206.05,3830.11,284,0.568,5,1,12,0,92.71,85.57,7.14,0,0,375.94,9.82,0,0,1905.55,1,4,4,0,1,-0.0942,0,1,0,0,0,0,0,0,1,0,0,0,1,71
957.75,1054.67,305,0.61,1,0,1,0,87.0,85.27,1.73,0,0,-96.92,-9.19,1,0,2049.76,0,6,1,0,0,-0.5654,0,0,0,0,1,0,0,0,1,0,0,0,1,102
2578.37,2585.57,314,0.628,1,0,1,0,88.86,86.23,2.63,0,0,-7.2,-0.28,1,0,1754.81,1,22,1,0,0,-0.1564,0,0,1,0,0,0,0,0,1,0,0,0,1,75
4657.62,5501.59,220,0.44,3,0,1,0,84.57,85.8,-1.23,0,0,-843.97,-15.34,1,0,2072.35,1,5,1,0,0,0.0165,0,1,0,0,0,0,0,0,1,0,0,1,0,76
4968.31,5438.42,425,0.85,1,0,1,0,81.86,86.13,-4.27,0,0,-470.11,-8.64,1,0,2631.43,1,9,1,0,0,-3.156,0,0,0,0,1,0,0,0,1,0,0,0,1,60
3088.34,3070.6,326,0.652,3,0,2,0,78.0,84.83,-6.83,0,0,17.74,0.58,0,0,3337.85,0,14,1,0,0,-0.6166,0,0,0,0,1,0,0,0,1,0,0,0,1,74
3356.46,3524.41,300,0.6,6,1,2,0,78.29,85.3,-7.01,0,0,-167.95,-4.77,1,0,3247.79,1,9,1,0,0,-0.1557,0,1,0,0,0,0,0,0,1,0,0,0,1,73
775.36,631.23,290,0.58,2,0,2,0,75.86,84.07,-8.21,0,0,144.13,22.83,0,1,3572.2,0,0,1,0,0,-0.2672,0,0,1,0,0,0,0,0,1,0,0,0,1,88
4446.0,4483.52,43,0.086,5,1,1,0,80.0,80.0,0.0,1,1,-37.52,-0.84,1,0,3908.48,1,11,1,1,0,0.2885,0,1,0,0,0,0,0,0,1,1,0,0,0,81
3813.02,4219.18,80,0.16,2,0,1,0,80.5,80.5,0.0,1,0,-406.16,-9.63,1,0,4196.0,1,15,1,0,0,0.5203,0,0,0,1,0,0,0,0,1,0,1,0,0,75
3474.95,3167.28,78,0.156,5,1,1,0,78.67,78.67,0.0,1,0,307.67,9.71,0,0,4203.73,0,3,1,0,1,-3.91,0,0,1,0,0,0,0,0,1,0,1,0,0,101
445.58,467.52,386,0.772,6,1,2,0,84.25,84.25,0.0,0,0,-21.94,-4.69,1,0,3944.62,0,15,1,0,0,-0.2953,1,0,0,0,0,0,0,0,1,0,0,0,1,127
3627.12,3906.9,347,0.694,1,0,2,0,92.8,92.8,0.0,0,0,-279.78,-7.16,1,0,3249.2,1,13,1,1,0,-0.043,1,0,0,0,0,0,0,0,1,0,0,0,1,88
1211.68,1398.7,194,0.388,1,0,2,0,92.0,92.0,0.0,0,0,-187.02,-13.37,1,0,3358.81,0,3,1,0,1,-0.1706,0,0,0,1,0,0,0,0,1,0,0,1,0,98
416.24,491.43,256,0.512,4,0,3,0,92.86,92.86,0.0,0,0,-75.19,-15.3,1,0,3078.8,0,20,1,1,0,-0.2798,0,1,0,0,0,0,1,0,0,0,0,0,1,116
1002.43,897.6,285,0.57,0,0,3,0,98.0,95.75,2.25,0,0,104.83,11.68,0,0,2590.65,0,23,1,0,0,-0.0857,1,0,0,0,0,0,1,0,0,0,0,0,1,102
465.58,424.63,222,0.444,2,0,4,0,101.0,96.44,4.56,0,0,40.95,9.64,0,0,2078.37,0,12,2,1,0,-0.1281,0,1,0,0,0,0,1,0,0,0,0,1,0,109
2382.91,1935.42,369,0.738,1,0,4,0,105.86,97.7,8.16,0,0,447.49,23.12,0,1,1536.29,1,9,2,0,0,-0.0134,0,1,0,0,0,0,1,0,0,0,0,0,1,103
3915.53,4505.54,294,0.588,4,0,5,0,106.14,98.18,7.96,0,0,-590.01,-13.1,1,0,1360.31,1,11,2,1,0,-0.4529,0,0,0,0,1,0,1,0,0,0,0,0,1,73
3283.79,2858.87,20,0.04,1,0,5,0,98.43,96.08,2.35,1,1,424.92,14.86,0,0,1937.17,1,7,2,0,0,-1.1887,1,0,0,0,0,0,1,0,0,1,0,0,0,87
4952.47,4255.57,336,0.672,1,0,5,0,98.29,95.38,2.91,0,0,696.9,16.38,0,0,1787.46,1,22,2,0,0,-0.3393,0,0,0,1,0,0,1,0,0,0,0,0,1,72
2481.21,2150.83,312,0.624,3,0,5,0,94.57,93.71,0.86,0,0,330.38,15.36,0,0,2195.58,0,8,2,0,0,-0.5845,0,0,1,0,0,0,1,0,0,0,0,0,1,93
4709.39,3879.65,372,0.744,3,0,5,0,91.29,93.67,-2.38,0,0,829.74,21.39,0,1,2432.64,1,22,2,0,0,-0.2874,0,1,0,0,0,0,1,0,0,0,0,0,1,69
4361.06,4492.53,44,0.088,1,0,5,1,86.57,92.12,-5.55,1,1,-131.47,-2.93,1,0,2858.64,1,1,2,0,1,-1.1756,0,0,1,0,0,0,1,0,0,1,0,0,0,75
1796.39,1524.76,354,0.708,5,1,6,0,81.71,91.12,-9.41,0,0,271.63,17.81,0,0,3439.77,0,7,2,0,0,-1.0429,0,0,0,1,0,0,0,1,0,0,0,0,1,121
4815.79,4970.07,97,0.194,4,0,6,0,84.29,92.78,-8.49,1,0,-154.28,-3.1,1,0,3381.11,1,21,2,1,0,-0.2704,0,0,0,0,1,0,0,1,0,0,1,0,0,66
1508.72,1287.98,243,0.486,6,1,6,0,83.29,91.37,-8.08,0,0,220.74,17.14,0,0,3447.47,0,20,2,1,0,-0.7722,0,0,0,0,1,0,0,1,0,0,0,1,0,101
3878.73,4631.52,266,0.532,2,0,8,0,85.29,91.85,-6.56,0,0,-752.79,-16.25,1,0,3223.06,1,2,3,0,0,-0.1513,1,0,0,0,0,0,0,1,0,0,0,0,1,77
2635.19,2799.44,457,0.914,4,0,9,0,86.0,91.14,-5.14,0,0,-164.25,-5.87,1,0,3276.76,0,16,3,0,0,-0.081,0,1,0,0,0,1,0,0,0,0,0,0,1,79
4042.85,4514.02,4,0.008,6,1,9,0,84.0,90.59,-6.59,1,1,-471.17,-10.44,1,0,3369.42,1,13,3,1,0,0.2844,1,0,0,0,0,1,0,0,0,1,0,0,0,91
493.4,438.23,365,0.73,1,0,9,1,87.14,90.61,-3.47,0,0,55.17,12.59,0,0,3460.05,0,19,3,1,0,-0.2253,1,0,0,0,0,1,0,0,0,0,0,0,1,109
3570.64,4150.29,364,0.728,3,0,9,0,92.0,91.38,0.62,0,0,-579.65,-13.97,1,0,2880.86,1,9,3,0,1,-0.0559,0,0,0,0,1,1,0,0,0,0,0,0,1,71
2519.67,2187.59,249,0.498,3,0,10,1,84.86,90.56,-5.7,0,0,332.08,15.18,0,0,3255.94,0,14,4,0,0,-0.957,0,0,0,0,1,1,0,0,0,0,0,1,0,91
4761.82,3850.13,140,0.28,6,1,10,0,88.43,90.58,-2.15,0,0,911.69,23.68,0,1,2858.44,1,23,4,0,0,-0.2223,0,0,1,0,0,1,0,0,0,0,0,1,0,73
4662.4,4788.44,397,0.794,4,0,11,0,84.43,89.93,-5.5,0,0,-126.04,-2.63,1,0,3224.46,1,20,4,1,0,0.6561,0,0,1,0,0,1,0,0,0,0,0,0,1,72
3976.54,4146.83,254,0.508,3,0,11,1,83.71,89.29,-5.58,0,0,-170.29,-4.11,1,0,3246.88,1,0,4,0,0,0.3777,0,0,0,1,0,1,0,0,0,0,0,0,1,68
2167.11,2052.16,66,0.132,3,0,12,0,82.14,88.55,-6.41,1,0,114.95,5.6,0,0,3439.36,0,8,4,0,0,-1.7775,0,0,0,1,0,0,0,0,1,0,1,0,0,123
4885.31,5545.77,139,0.278,4,0,1,0,86.71,89.7,-2.99,0,0,-660.46,-11.91,1,0,3087.67,1,15,1,0,0,-0.4148,0,0,0,1,0,0,0,0,1,0,0,1,0,59
4707.94,4704.11,13,0.026,1,0,1,0,79.57,89.0,-9.43,1,1,3.83,0.08,0,0,3817.32,1,0,1,0,0,-5.1351,0,0,0,1,0,0,0,0,1,1,0,0,0,70
4095.27,4011.09,214,0.428,3,0,2,0,79.43,88.63,-9.2,0,0,84.18,2.1,0,0,3896.43,1,11,1,1,0,-0.4391,1,0,0,0,0,0,0,0,1,0,0,1,0,74
3196.99,3560.83,308,0.616,6,1,2,0,77.0,88.6,-11.6,0,0,-363.84,-10.22,1,0,4156.93,0,9,1,0,0,-1.1706,0,0,1,0,0,0,0,0,1,0,0,0,1,93
432.73,378.47,341,0.682,6,1,2,0,79.86,88.33,-8.47,0,0,54.26,14.34,0,0,4115.6,0,19,1,1,0,-0.2612,0,0,0,0,1,0,0,0,1,0,0,0,1,114
3169.54,3697.28,463,0.926,2,0,2,0,85.86,87.9,-2.04,0,0,-527.74,-14.27,1,0,3485.61,1,12,1,1,0,-0.0721,0,0,1,0,0,0,0,0,1,0,0,0,1,62
4829.52,4650.36,259,0.518,4,0,2,0,85.0,87.03,-2.03,0,0,179.16,3.85,0,0,3421.39,1,21,1,1,0,0.0616,0,0,0,1,0,0,0,0,1,0,0,0,1,64
1726.0,1997.15,148,0.296,2,0,1,0,96.0,96.0,0.0,0,0,-271.15,-13.58,1,0,4615.64,0,17,1,0,0,-0.0564,0,0,0,0,1,0,0,0,1,0,0,1,0,99
1094.3,1290.77,353,0.706,1,0,1,0,97.5,97.5,0.0,0,0,-196.47,-15.22,1,0,3306.4,0,19,1,1,1,0.0552,0,0,0,0,1,0,0,0,1,0,0,0,1,97
3901.72,3653.85,297,0.594,2,0,2,0,97.33,97.33,0.0,0,0,247.87,6.78,0,0,2634.52,1,17,1,0,0,-0.0924,1,0,0,0,0,0,0,0,1,0,0,0,1,74
1643.05,1606.5,392,0.784,5,1,2,0,91.5,91.5,0.0,0,0,36.55,2.28,0,0,2889.35,0,1,1,0,0,-0.7003,0,1,0,0,0,0,0,0,1,0,0,0,1,104
4653.63,4942.91,385,0.77,3,0,2,0,94.0,94.0,0.0,0,0,-289.28,-5.85,1,0,2632.78,1,0,1,0,0,-0.1837,0,1,0,0,0,0,0,0,1,0,0,0,1,69
3304.48,3219.83,317,0.634,1,0,3,0,89.83,89.83,0.0,0,0,84.65,2.63,0,0,3017.8,1,6,1,0,0,-0.8998,1,0,0,0,0,0,1,0,0,0,0,0,1,87
3903.42,4207.63,472,0.944,5,1,3,0,89.43,89.43,0.0,0,0,-304.21,-7.23,1,0,3046.66,1,8,1,0,0,-0.1268,0,1,0,0,0,0,1,0,0,0,0,0,1,85
1263.23,1137.53,474,0.948,5,1,3,0,87.86,88.88,-1.02,0,0,125.7,11.05,0,0,2988.38,0,16,1,0,0,-0.5914,1,0,0,0,0,0,1,0,0,0,0,0,1,119
3186.86,3035.63,355,0.71,3,0,3,0,90.71,92.22,-1.51,0,0,151.23,4.98,0,0,2865.57,1,10,1,1,1,-0.2428,0,0,0,0,1,0,1,0,0,0,0,0,1,75
1902.35,2242.18,281,0.562,4,0,4,0,87.57,90.5,-2.93,0,0,-339.83,-15.16,1,0,3114.84,0,3,2,0,0,-0.9593,1,0,0,0,0,0,1,0,0,0,0,0,1,104
4081.4,4111.24,44,0.088,4,0,4,1,91.86,91.73,0.13,1,1,-29.84,-0.73,1,0,2913.17,1,7,2,0,0,-0.1343,0,0,0,1,0,0,1,0,0,1,0,0,0,88
1952.92,2015.15,80,0.16,6,1,4,0,89.57,91.42,-1.85,1,0,-62.23,-3.09,1,0,3270.99,0,9,2,0,0,-0.4576,0,0,0,0,1,0,1,0,0,0,1,0,0,109
502.29,531.06,414,0.828,3,0,4,0,95.29,92.77,2.52,0,0,-28.77,-5.42,1,0,2852.74,0,14,2,0,0,0.0494,0,0,0,0,1,0,1,0,0,0,0,0,1,105
3066.02,3049.89,96,0.192,2,0,4,0,97.86,93.64,4.22,1,0,16.13,0.53,0,0,2468.63,1,6,2,0,0,-0.0037,0,0,0,0,1,0,1,0,0,0,1,0,0,103
1727.47,1651.08,13,0.026,3,0,4,0,100.43,94.27,6.16,1,1,76.39,4.63,0,0,2303.24,0,2,2,0,0,-0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,103
2651.43,2973.6,364,0.728,4,0,4,0,98.14,94.81,3.33,0,0,-322.17,-10.83,1,0,2376.6,1,6,2,0,1,-0.0182,0,0,0,1,0,0,1,0,0,0,0,0,1,102
3066.83,2684.11,261,0.522,0,0,5,0,102.0,95.24,6.76,0,0,382.72,14.26,0,0,2367.74,1,3,2,0,0,-0.9387,0,0,1,0,0,0,1,0,0,0,0,0,1,87
3469.08,3382.01,330,0.66,4,0,5,0,99.57,94.78,4.79,0,0,87.07,2.57,0,0,2430.88,1,0,2,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,87
3104.53,2761.13,386,0.772,4,0,5,0,99.43,94.37,5.06,0,0,343.4,12.44,0,0,2326.7,1,3,2,0,0,2.6251,0,0,0,1,0,0,1,0,0,0,0,0,1,63
1231.76,1020.83,367,0.734,0,0,5,0,92.86,92.8,0.06,0,0,210.93,20.66,0,1,2433.27,0,21,2,1,0,-1.0788,0,0,0,1,0,0,1,0,0,0,0,0,1,104
3022.95,2568.67,191,0.382,2,0,5,0,92.71,93.33,-0.62,0,0,454.28,17.69,0,0,2503.24,1,17,2,0,0,-0.1389,0,0,0,1,0,0,1,0,0,0,0,1,0,83
3399.99,2933.36,82,0.164,1,0,5,0,89.86,92.86,-3.0,1,0,466.63,15.91,0,0,2434.49,1,0,2,0,0,0.966,0,1,0,0,0,0,1,0,0,0,1,0,0,93
3424.56,3129.15,383,0.766,4,0,6,0,88.43,92.87,-4.44,0,0,295.41,9.44,0,0,2617.67,1,20,2,1,0,-10.0,0,0,0,1,0,0,0,1,0,0,0,0,1,69
541.5,463.69,365,0.73,3,0,6,0,83.71,91.88,-8.17,0,0,77.81,16.78,0,0,2639.89,0,12,2,1,0,-0.6542,0,0,0,0,1,0,0,1,0,0,0,0,1,107
3010.19,3547.75,48,0.096,1,0,6,1,86.57,92.48,-5.91,1,1,-537.56,-15.15,1,0,2322.69,1,0,2,0,0,-0.0676,1,0,0,0,0,0,0,1,0,1,0,0,0,74
2315.86,2126.88,0,0.0,3,0,6,1,84.71,91.77,-7.06,1,1,188.98,8.89,0,0,2346.37,0,19,2,1,0,-1.2889,0,0,0,1,0,0,0,1,0,1,0,0,0,96
3577.47,2944.53,286,0.572,2,0,6,1,89.43,91.93,-2.5,0,0,632.94,21.5,0,1,2255.76,1,16,2,0,0,-0.5163,1,0,0,0,0,0,0,1,0,0,0,0,1,69
4132.94,4655.55,258,0.516,3,0,6,0,84.43,91.11,-6.68,0,0,-522.61,-11.23,1,0,2530.58,1,0,2,0,1,-0.6534,0,0,1,0,0,0,0,1,0,0,0,0,1,62
2086.61,1796.67,299,0.598,5,1,7,0,81.43,90.1,-8.67,0,0,289.94,16.14,0,0,2828.7,0,4,3,0,0,-1.075,1,0,0,0,0,0,0,1,0,0,0,0,1,95
2202.93,1890.58,27,0.054,0,0,7,0,81.71,90.27,-8.56,1,1,312.35,16.52,0,0,2666.32,0,23,3,0,1,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,95
170.93,162.32,279,0.558,5,1,8,0,85.43,90.23,-4.8,0,0,8.61,5.3,0,0,2489.38,0,6,3,0,0,-0.3652,0,0,1,0,0,0,0,1,0,0,0,0,1,127
4776.03,5164.72,485,0.97,1,0,8,0,88.29,91.17,-2.88,0,0,-388.69,-7.53,1,0,2446.33,1,20,3,1,0,-0.0184,0,0,0,0,1,0,0,1,0,0,0,0,1,64
787.99,697.84,493,0.986,1,0,8,0,86.86,90.07,-3.21,0,0,90.15,12.92,0,0,2677.32,0,20,3,1,0,-0.4304,0,1,0,0,0,0,0,1,0,0,0,0,1,87
436.7,366.97,438,0.876,5,1,8,0,85.57,90.5,-4.93,0,0,69.73,19.0,0,0,2473.17,0,16,3,0,0,-1.3923,1,0,0,0,0,0,0,1,0,0,0,0,1,141
1336.4,1501.28,126,0.252,0,0,8,0,95.86,91.73,4.13,0,0,-164.88,-10.98,1,0,2104.95,0,4,3,0,1,-0.1274,0,0,0,0,1,0,0,1,0,0,0,1,0,104
1299.72,1456.66,329,0.658,6,1,9,0,101.86,92.9,8.96,0,0,-156.94,-10.77,1,0,1654.34,0,17,3,0,0,-7.7072,0,0,0,1,0,1,0,0,0,0,0,0,1,126
1081.01,922.4,426,0.852,4,0,9,0,106.29,94.2,12.09,0,0,158.61,17.2,0,0,1605.77,0,1,3,0,0,1.8866,0,0,1,0,0,1,0,0,0,0,0,0,1,86
3399.46,4077.69,323,0.646,5,1,9,0,105.0,94.23,10.77,0,0,-678.23,-16.63,1,0,1467.46,1,7,3,0,0,-0.0325,0,0,0,1,0,1,0,0,0,0,0,0,1,80
1584.5,1795.74,345,0.69,0,0,9,0,98.29,92.93,5.36,0,0,-211.24,-11.76,1,0,2026.79,0,9,3,0,0,-0.3746,0,0,1,0,0,1,0,0,0,0,0,0,1,96
1936.35,1906.07,414,0.828,2,0,10,0,102.86,93.63,9.23,0,0,30.28,1.59,0,0,1545.51,1,17,4,0,0,-0.0938,0,0,0,0,1,1,0,0,0,0,0,0,1,94
3975.28,3196.53,399,0.798,5,1,11,0,103.86,93.3,10.56,0,0,778.75,24.36,0,1,1718.12,1,15,4,0,0,-0.1111,1,0,0,0,0,1,0,0,0,0,0,0,1,83
931.93,984.37,214,0.428,1,0,12,0,95.57,93.13,2.44,0,0,-52.44,-5.33,1,0,2122.34,0,4,4,0,0,-0.299,0,0,1,0,0,0,0,0,1,0,0,1,0,102
4585.36,5424.14,177,0.354,1,0,12,0,95.29,92.9,2.39,0,0,-838.78,-15.46,1,0,2048.49,1,12,4,1,0,-0.0575,0,1,0,0,0,0,0,0,1,0,0,1,0,79
3068.64,3051.28,371,0.742,4,0,12,0,88.57,92.03,-3.46,0,0,17.36,0.57,0,0,2615.28,1,1,4,0,0,-0.2679,0,0,0,0,1,0,0,0,1,0,0,0,1,86
4983.8,5128.28,111,0.222,4,0,12,0,88.57,91.47,-2.9,1,0,-144.48,-2.82,1,0,2919.4,1,3,4,0,0,-0.2422,0,1,0,0,0,0,0,0,1,0,1,0,0,73
1432.69,1395.16,349,0.698,0,0,12,0,87.57,90.47,-2.9,0,0,37.53,2.69,0,0,3069.49,0,7,4,0,0,-0.4614,0,0,0,0,1,0,0,0,1,0,0,0,1,97
4264.78,3968.29,53,0.106,6,1,12,0,87.71,90.3,-2.59,1,0,296.49,7.47,0,0,3012.26,1,5,4,0,1,-0.0209,0,0,0,1,0,0,0,0,1,0,1,0,0,93
1117.52,1113.29,125,0.25,6,1,1,0,87.57,90.5,-2.93,0,0,4.23,0.38,0,0,3306.86,0,9,1,0,0,-0.4663,0,1,0,0,0,0,0,0,1,0,1,0,0,125
1215.96,1313.55,467,0.934,3,0,1,0,93.57,91.77,1.8,0,0,-97.59,-7.43,1,0,3009.26,0,13,1,1,0,-3.2695,0,0,0,1,0,0,0,0,1,0,0,0,1,89
3191.11,3085.64,487,0.974,4,0,2,0,91.71,92.63,-0.92,0,0,105.47,3.42,0,0,3056.28,1,15,1,0,0,-0.1522,0,0,0,1,0,0,0,0,1,0,0,0,1,67
4729.98,4541.64,394,0.788,2,0,2,0,90.0,91.4,-1.4,0,0,188.34,4.15,0,0,2722.21,1,7,1,0,0,0.031,0,0,0,0,1,0,0,0,1,0,0,0,1,68
4155.53,3776.47,110,0.22,3,0,1,0,90.0,90.0,0.0,1,0,379.06,10.04,0,0,3330.98,1,12,1,1,0,-0.6927,0,0,1,0,0,0,0,0,1,0,1,0,0,77
2117.79,2251.41,444,0.888,2,0,1,0,83.5,83.5,0.0,0,0,-133.62,-5.93,1,0,3553.72,0,14,1,0,0,-0.3708,0,1,0,0,0,0,0,0,1,0,0,0,1,91
4103.22,4452.29,229,0.458,4,0,1,0,86.0,86.0,0.0,0,0,-349.07,-7.84,1,0,3119.62,1,10,1,1,0,-0.2462,0,0,1,0,0,0,0,0,1,0,0,1,0,70
2698.78,3230.61,14,0.028,6,1,1,0,82.0,82.0,0.0,1,1,-531.83,-16.46,1,0,3452.79,0,5,1,0,0,-1.9199,0,1,0,0,0,0,0,0,1,1,0,0,0,116
1721.89,1641.6,160,0.32,6,1,1,1,88.8,88.8,0.0,0,0,80.29,4.89,0,0,3408.35,0,15,1,0,0,0.3572,0,0,1,0,0,0,0,0,1,0,0,1,0,101
2254.76,2165.35,108,0.216,4,0,1,0,90.83,90.83,0.0,1,0,89.41,4.13,0,0,3113.89,0,9,1,0,0,-0.2559,1,0,0,0,0,0,0,0,1,0,1,0,0,93
3370.06,3115.6,341,0.682,4,0,1,0,91.14,91.14,0.0,0,0,254.46,8.17,0,0,2978.39,1,19,1,1,0,-0.2609,0,0,1,0,0,0,0,0,1,0,0,0,1,81
2235.52,2158.7,176,0.352,2,0,2,0,89.86,89.88,-0.02,0,0,76.82,3.56,0,0,2947.62,0,2,1,0,0,0.0733,0,0,0,0,1,0,0,0,1,0,0,1,0,79
4198.97,3671.78,236,0.472,1,0,2,0,90.14,88.67,1.47,0,0,527.19,14.36,0,0,2716.51,1,13,1,1,0,-0.1297,0,0,0,1,0,0,0,0,1,0,0,1,0,70
1951.59,1698.73,84,0.168,5,1,2,0,87.14,86.8,0.34,1,0,252.86,14.89,0,0,2919.42,0,19,1,1,0,-0.8007,0,0,1,0,0,0,0,0,1,0,1,0,0,100
604.27,584.22,315,0.63,0,0,2,0,91.43,88.0,3.43,0,0,20.05,3.43,0,0,2526.05,0,23,1,0,0,-0.2173,1,0,0,0,0,0,0,0,1,0,0,0,1,115
778.43,701.29,149,0.298,0,0,4,0,91.29,90.25,1.04,0,0,77.14,11.0,0,0,2148.0,0,5,2,0,0,-0.5732,1,0,0,0,0,0,1,0,0,0,0,1,0,96
3712.66,3164.64,235,0.47,0,0,4,0,90.57,90.69,-0.12,0,0,548.02,17.32,0,0,2013.67,1,4,2,0,0,-0.0221,0,0,0,0,1,0,1,0,0,0,0,1,0,88
3442.76,3049.03,303,0.606,0,0,4,0,89.86,90.5,-0.64,0,0,393.73,12.91,0,0,2156.42,1,7,2,0,0,1.4068,0,0,0,0,1,0,1,0,0,0,0,0,1,79
